date,rate
2009-07-01,13.172200
2009-07-02,13.097200
2009-07-03,13.169500
2009-07-06,13.242800
2009-07-07,13.254700
2009-07-08,13.272400
2009-07-09,13.433300
2009-07-10,13.575800
2009-07-13,13.705200
2009-07-14,13.810500
2009-07-15,13.764500
2009-07-16,13.652600
2009-07-17,13.587000
2009-07-20,13.389500
2009-07-21,13.315800
2009-07-22,13.287900
2009-07-23,13.231200
2009-07-24,13.191500
2009-07-27,13.224700
2009-07-28,13.216700
2009-07-29,13.282500
2009-07-30,13.264300
2009-07-31,13.222300
2009-08-03,13.212500
2009-08-04,13.129300
2009-08-05,13.107300
2009-08-06,13.105000
2009-08-07,12.992600
2009-08-10,12.934900
2009-08-11,12.922000
2009-08-12,12.993700
2009-08-13,12.997000
2009-08-14,12.865800
2009-08-17,12.876600
2009-08-18,12.996300
2009-08-19,12.955500
2009-08-20,12.915900
2009-08-21,12.873300
2009-08-24,12.822700
2009-08-25,12.827400
2009-08-26,12.897500
2009-08-27,13.137800
2009-08-28,13.246200
2009-08-31,13.257900
2009-09-01,13.314000
2009-09-02,13.524600
2009-09-03,13.642700
2009-09-04,13.589800
2009-09-07,13.465800
2009-09-08,13.364600
2009-09-09,13.282600
2009-09-10,13.392300
2009-09-11,13.458200
2009-09-14,13.343200
2009-09-15,13.389200
2009-09-17,13.347500
2009-09-18,13.230000
2009-09-21,13.241300
2009-09-22,13.353000
2009-09-23,13.318600
2009-09-24,13.373300
2009-09-25,13.454900
2009-09-28,13.524300
2009-09-29,13.504200
2009-09-30,13.551300
2009-10-01,13.492800
2009-10-02,13.624200
2009-10-05,13.677300
2009-10-06,13.655000
2009-10-07,13.494300
2009-10-08,13.467300
2009-10-09,13.322700
2009-10-12,13.255000
2009-10-13,13.217800
2009-10-14,13.177400
2009-10-15,13.077900
2009-10-16,13.088400
2009-10-19,13.105700
2009-10-20,13.084000
2009-10-21,12.940700
2009-10-22,12.919600
2009-10-23,12.949500
2009-10-26,12.979800
2009-10-27,13.149000
2009-10-28,13.266200
2009-10-29,13.282300
2009-10-30,13.082500
2009-11-03,13.147900
2009-11-04,13.290800
2009-11-05,13.270800
2009-11-06,13.343000
2009-11-09,13.375800
2009-11-10,13.299600
2009-11-11,13.230800
2009-11-12,13.162200
2009-11-13,13.206100
2009-11-17,13.101200
2009-11-18,13.087500
2009-11-19,12.981800
2009-11-20,13.050200
2009-11-23,13.089500
2009-11-24,13.015100
2009-11-25,12.930500
2009-11-26,12.866000
2009-11-27,12.947500
2009-11-30,12.913900
2009-12-01,12.915700
2009-12-02,12.855700
2009-12-03,12.802600
2009-12-04,12.665800
2009-12-07,12.596900
2009-12-08,12.655800
2009-12-09,12.839900
2009-12-10,12.986200
2009-12-11,12.973900
2009-12-14,12.925300
2009-12-15,12.810500
2009-12-16,12.723400
2009-12-17,12.698000
2009-12-18,12.933100
2009-12-21,12.897900
2009-12-22,12.812100
2009-12-23,12.944900
2009-12-24,12.889600
2009-12-28,12.879300
2009-12-29,12.928800
2009-12-30,13.058700
2009-12-31,13.043700
2010-01-04,13.065900
2010-01-05,12.922600
2010-01-06,12.824100
2010-01-07,12.748900
2010-01-08,12.764600
2010-01-11,12.724300
2010-01-12,12.669200
2010-01-13,12.729100
2010-01-14,12.769800
2010-01-15,12.736400
2010-01-18,12.688400
2010-01-19,12.666400
2010-01-20,12.647800
2010-01-21,12.738800
2010-01-22,12.772000
2010-01-25,12.941200
2010-01-26,12.901800
2010-01-27,12.854900
2010-01-28,12.929500
2010-01-29,12.997500
2010-02-02,13.009800
2010-02-03,12.869900
2010-02-04,12.939500
2010-02-05,13.068700
2010-02-08,13.175300
2010-02-09,13.164000
2010-02-10,13.083600
2010-02-11,13.060100
2010-02-12,13.060900
2010-02-15,12.976400
2010-02-16,12.942000
2010-02-17,12.868300
2010-02-18,12.878100
2010-02-19,12.844200
2010-02-22,12.833700
2010-02-23,12.801700
2010-02-24,12.858400
2010-02-25,12.853900
2010-02-26,12.850300
2010-03-01,12.776900
2010-03-02,12.745400
2010-03-03,12.725900
2010-03-04,12.690000
2010-03-05,12.718200
2010-03-08,12.655700
2010-03-09,12.661800
2010-03-10,12.657400
2010-03-11,12.602800
2010-03-12,12.619200
2010-03-16,12.552700
2010-03-17,12.525400
2010-03-18,12.489200
2010-03-19,12.472900
2010-03-22,12.579600
2010-03-23,12.605200
2010-03-24,12.528400
2010-03-25,12.538100
2010-03-26,12.500900
2010-03-29,12.542600
2010-03-30,12.464000
2010-03-31,12.414500
2010-04-05,12.330600
2010-04-06,12.265800
2010-04-07,12.245400
2010-04-08,12.221800
2010-04-09,12.248800
2010-04-12,12.199700
2010-04-13,12.180800
2010-04-14,12.212200
2010-04-15,12.182700
2010-04-16,12.193400
2010-04-19,12.235600
2010-04-20,12.306400
2010-04-21,12.218800
2010-04-22,12.189600
2010-04-23,12.240500
2010-04-26,12.197300
2010-04-27,12.157500
2010-04-28,12.227800
2010-04-29,12.369800
2010-04-30,12.246500
2010-05-03,12.262600
2010-05-04,12.260500
2010-05-05,12.428800
2010-05-06,12.663500
2010-05-07,12.788400
2010-05-10,12.917900
2010-05-11,12.529700
2010-05-12,12.502500
2010-05-13,12.435100
2010-05-14,12.350100
2010-05-17,12.568400
2010-05-18,12.692600
2010-05-19,12.578700
2010-05-20,12.913800
2010-05-21,13.141200
2010-05-24,13.033800
2010-05-25,12.958800
2010-05-26,13.181900
2010-05-27,12.995500
2010-05-28,12.884600
2010-05-31,12.858900
2010-06-01,12.914600
2010-06-02,12.901200
2010-06-03,12.862500
2010-06-04,12.764400
2010-06-07,12.860300
2010-06-08,12.920200
2010-06-09,12.928800
2010-06-10,12.809300
2010-06-11,12.744100
2010-06-14,12.674800
2010-06-15,12.597400
2010-06-16,12.600100
2010-06-17,12.587800
2010-06-18,12.592500
2010-06-21,12.540000
2010-06-22,12.460400
2010-06-23,12.524600
2010-06-24,12.698400
2010-06-25,12.714100
2010-06-28,12.704200
2010-06-29,12.656700
2010-06-30,12.839400
2010-07-01,12.844100
2010-07-02,13.032500
2010-07-05,13.059000
2010-07-06,13.095300
2010-07-07,12.930800
2010-07-08,12.897500
2010-07-09,12.823200
2010-07-12,12.785900
2010-07-13,12.823300
2010-07-14,12.714000
2010-07-15,12.717600
2010-07-16,12.779500
2010-07-19,12.901300
2010-07-20,12.916200
2010-07-21,12.854900
2010-07-22,12.779800
2010-07-23,12.756000
2010-07-26,12.774900
2010-07-27,12.697500
2010-07-28,12.646900
2010-07-29,12.679800
2010-07-30,12.703800
2010-08-02,12.645500
2010-08-03,12.572800
2010-08-04,12.604800
2010-08-05,12.553500
2010-08-06,12.536700
2010-08-09,12.655000
2010-08-10,12.646100
2010-08-11,12.692700
2010-08-12,12.743200
2010-08-13,12.725800
2010-08-16,12.725600
2010-08-17,12.645800
2010-08-18,12.594400
2010-08-19,12.607300
2010-08-20,12.722600
2010-08-23,12.768300
2010-08-24,12.849200
2010-08-25,12.936000
2010-08-26,13.045300
2010-08-27,12.984000
2010-08-30,13.014800
2010-08-31,13.136700
2010-09-01,13.167600
2010-09-02,13.053800
2010-09-03,13.055000
2010-09-06,12.952600
2010-09-07,12.939500
2010-09-08,13.056600
2010-09-09,13.003400
2010-09-10,12.985300
2010-09-13,12.961600
2010-09-14,12.872900
2010-09-15,12.835500
2010-09-20,12.779300
2010-09-21,12.762300
2010-09-22,12.759400
2010-09-23,12.688600
2010-09-24,12.642200
2010-09-27,12.549100
2010-09-28,12.516800
2010-09-29,12.501100
2010-09-30,12.480100
2010-10-01,12.599800
2010-10-04,12.551100
2010-10-05,12.587500
2010-10-06,12.509900
2010-10-07,12.477900
2010-10-08,12.527700
2010-10-11,12.489500
2010-10-12,12.422400
2010-10-13,12.432000
2010-10-14,12.368300
2010-10-15,12.410100
2010-10-18,12.427600
2010-10-19,12.413500
2010-10-20,12.481800
2010-10-21,12.411700
2010-10-22,12.361300
2010-10-25,12.387700
2010-10-26,12.320500
2010-10-27,12.385900
2010-10-28,12.477600
2010-10-29,12.402300
2010-11-01,12.338700
2010-11-03,12.345200
2010-11-04,12.304100
2010-11-05,12.238100
2010-11-08,12.205500
2010-11-09,12.248300
2010-11-10,12.206800
2010-11-11,12.271400
2010-11-12,12.259600
2010-11-16,12.262600
2010-11-17,12.435300
2010-11-18,12.378300
2010-11-19,12.292400
2010-11-22,12.299600
2010-11-23,12.309000
2010-11-24,12.457700
2010-11-25,12.391200
2010-11-26,12.366900
2010-11-29,12.489000
2010-11-30,12.553800
2010-12-01,12.466400
2010-12-02,12.396700
2010-12-03,12.354600
2010-12-06,12.359700
2010-12-07,12.388400
2010-12-08,12.412300
2010-12-09,12.448400
2010-12-10,12.458600
2010-12-13,12.461700
2010-12-14,12.386900
2010-12-15,12.370300
2010-12-16,12.396300
2010-12-17,12.450500
2010-12-20,12.434500
2010-12-21,12.417000
2010-12-22,12.372000
2010-12-23,12.337900
2010-12-24,12.333200
2010-12-27,12.345900
2010-12-28,12.365300
2010-12-29,12.356700
2010-12-30,12.357100
2010-12-31,12.381700
2011-01-03,12.349600
2011-01-04,12.257400
2011-01-05,12.261900
2011-01-06,12.206400
2011-01-07,12.225600
2011-01-10,12.236900
2011-01-11,12.254200
2011-01-12,12.190700
2011-01-13,12.075700
2011-01-14,12.102800
2011-01-17,12.087100
2011-01-18,12.029900
2011-01-19,12.026100
2011-01-20,12.074400
2011-01-21,12.090300
2011-01-24,12.048200
2011-01-25,12.051600
2011-01-26,12.085600
2011-01-27,12.040800
2011-01-28,12.023900
2011-01-31,12.121400
2011-02-01,12.151900
2011-02-02,12.017000
2011-02-03,12.019000
2011-02-04,12.049900
2011-02-08,11.994600
2011-02-09,11.993700
2011-02-10,12.043200
2011-02-11,12.093700
2011-02-14,12.063500
2011-02-15,12.046100
2011-02-16,12.114000
2011-02-17,12.095700
2011-02-18,12.048300
2011-02-21,12.017200
2011-02-22,12.055800
2011-02-23,12.091700
2011-02-24,12.190000
2011-02-25,12.173000
2011-02-28,12.123500
2011-03-01,12.106200
2011-03-02,12.092900
2011-03-03,12.098100
2011-03-04,12.036800
2011-03-07,12.006400
2011-03-08,12.017000
2011-03-09,12.025400
2011-03-10,11.968000
2011-03-11,11.975500
2011-03-14,11.944100
2011-03-15,11.923500
2011-03-16,12.017100
2011-03-17,12.071000
2011-03-18,12.092500
2011-03-22,12.061500
2011-03-23,11.988500
2011-03-24,12.000400
2011-03-25,11.955500
2011-03-28,11.950500
2011-03-29,11.959000
2011-03-30,11.967800
2011-03-31,11.921900
2011-04-01,11.908400
2011-04-04,11.841200
2011-04-05,11.853300
2011-04-06,11.832200
2011-04-07,11.783600
2011-04-08,11.793100
2011-04-11,11.742100
2011-04-12,11.744700
2011-04-13,11.826600
2011-04-14,11.790700
2011-04-15,11.767900
2011-04-18,11.709000
2011-04-19,11.778300
2011-04-20,11.692500
2011-04-25,11.625200
2011-04-26,11.629400
2011-04-27,11.582400
2011-04-28,11.586800
2011-04-29,11.542800
2011-05-02,11.527800
2011-05-03,11.502300
2011-05-04,11.566500
2011-05-05,11.621400
2011-05-06,11.693400
2011-05-09,11.609000
2011-05-10,11.641000
2011-05-11,11.600900
2011-05-12,11.607500
2011-05-13,11.665600
2011-05-16,11.721900
2011-05-17,11.709400
2011-05-18,11.766000
2011-05-19,11.723400
2011-05-20,11.658800
2011-05-23,11.646700
2011-05-24,11.729200
2011-05-25,11.703200
2011-05-26,11.694800
2011-05-27,11.695600
2011-05-30,11.625600
2011-05-31,11.612300
2011-06-01,11.578000
2011-06-02,11.627700
2011-06-03,11.673900
2011-06-06,11.668900
2011-06-07,11.698300
2011-06-08,11.719600
2011-06-09,11.800100
2011-06-10,11.796500
2011-06-13,11.868600
2011-06-14,11.868000
2011-06-15,11.798200
2011-06-16,11.875100
2011-06-17,11.959100
2011-06-20,11.900600
2011-06-21,11.891600
2011-06-22,11.813000
2011-06-23,11.778900
2011-06-24,11.881600
2011-06-27,11.882200
2011-06-28,11.893800
2011-06-29,11.838900
2011-06-30,11.774800
2011-07-01,11.723000
2011-07-04,11.636800
2011-07-05,11.592500
2011-07-06,11.619400
2011-07-07,11.654400
2011-07-08,11.573800
2011-07-11,11.633700
2011-07-12,11.727400
2011-07-13,11.786700
2011-07-14,11.717000
2011-07-15,11.701000
2011-07-18,11.717800
2011-07-19,11.787700
2011-07-20,11.696400
2011-07-21,11.663800
2011-07-22,11.617400
2011-07-25,11.639300
2011-07-26,11.664100
2011-07-27,11.617200
2011-07-28,11.652700
2011-07-29,11.682100
2011-08-01,11.742500
2011-08-02,11.751400
2011-08-03,11.765700
2011-08-04,11.847300
2011-08-05,11.952300
2011-08-08,11.979400
2011-08-09,12.184500
2011-08-10,12.371000
2011-08-11,12.322100
2011-08-12,12.389900
2011-08-15,12.299200
2011-08-16,12.242400
2011-08-17,12.263100
2011-08-18,12.165100
2011-08-19,12.368500
2011-08-22,12.238600
2011-08-23,12.294800
2011-08-24,12.335700
2011-08-25,12.395200
2011-08-26,12.425900
2011-08-29,12.495300
2011-08-30,12.414800
2011-08-31,12.483800
2011-09-01,12.348000
2011-09-02,12.261600
2011-09-05,12.373500
2011-09-06,12.535300
2011-09-07,12.510200
2011-09-08,12.466100
2011-09-09,12.495600
2011-09-12,12.632400
2011-09-13,12.768700
2011-09-14,12.899400
2011-09-15,12.964600
2011-09-19,12.912700
2011-09-20,13.186000
2011-09-21,13.166900
2011-09-22,13.404500
2011-09-23,13.891700
2011-09-26,13.778800
2011-09-27,13.667700
2011-09-28,13.341400
2011-09-29,13.421700
2011-09-30,13.456700
2011-10-03,13.799400
2011-10-04,13.896700
2011-10-05,13.971400
2011-10-06,13.667500
2011-10-07,13.534100
2011-10-10,13.314300
2011-10-11,13.275100
2011-10-12,13.326600
2011-10-13,13.221300
2011-10-14,13.364700
2011-10-17,13.271100
2011-10-18,13.295200
2011-10-19,13.444500
2011-10-20,13.373300
2011-10-21,13.662800
2011-10-24,13.599600
2011-10-25,13.488900
2011-10-26,13.445900
2011-10-27,13.491400
2011-10-28,13.197300
2011-10-31,13.113200
2011-11-01,13.180200
2011-11-03,13.628200
2011-11-04,13.412800
2011-11-07,13.469800
2011-11-08,13.450400
2011-11-09,13.385200
2011-11-10,13.525200
2011-11-11,13.562200
2011-11-14,13.416500
2011-11-15,13.512200
2011-11-16,13.567200
2011-11-17,13.584700
2011-11-18,13.637500
2011-11-22,13.703300
2011-11-23,13.981200
2011-11-24,14.129100
2011-11-25,14.177800
2011-11-28,14.244300
2011-11-29,14.034400
2011-11-30,13.953800
2011-12-01,13.610000
2011-12-02,13.589400
2011-12-05,13.548800
2011-12-06,13.478600
2011-12-07,13.497000
2011-12-08,13.511800
2011-12-09,13.656900
2011-12-13,13.640600
2011-12-14,13.771400
2011-12-15,13.941200
2011-12-16,13.823000
2011-12-19,13.845000
2011-12-20,13.854200
2011-12-21,13.772000
2011-12-22,13.852600
2011-12-23,13.816900
2011-12-26,13.816300
2011-12-27,13.848300
2011-12-28,13.965800
2011-12-29,13.990400
2011-12-30,13.978700
2012-01-02,13.947600
2012-01-03,13.934200
2012-01-04,13.688200
2012-01-05,13.714400
2012-01-06,13.740900
2012-01-09,13.722800
2012-01-10,13.743700
2012-01-11,13.620400
2012-01-12,13.659200
2012-01-13,13.598200
2012-01-16,13.626300
2012-01-17,13.540100
2012-01-18,13.462100
2012-01-19,13.326700
2012-01-20,13.251600
2012-01-23,13.224000
2012-01-24,13.138300
2012-01-25,13.171200
2012-01-26,13.131900
2012-01-27,12.932500
2012-01-30,12.950400
2012-01-31,13.006300
2012-02-01,13.007700
2012-02-02,12.890000
2012-02-03,12.803800
2012-02-07,12.712000
2012-02-08,12.647200
2012-02-09,12.683300
2012-02-10,12.720000
2012-02-13,12.785700
2012-02-14,12.739200
2012-02-15,12.775300
2012-02-16,12.765800
2012-02-17,12.882200
2012-02-20,12.785600
2012-02-21,12.679300
2012-02-22,12.740800
2012-02-23,12.829600
2012-02-24,12.829400
2012-02-27,12.867500
2012-02-28,12.877900
2012-02-29,12.857500
2012-03-01,12.789100
2012-03-02,12.776400
2012-03-05,12.772300
2012-03-06,12.833900
2012-03-07,12.977700
2012-03-08,12.946900
2012-03-09,12.784000
2012-03-12,12.629900
2012-03-13,12.715000
2012-03-14,12.633600
2012-03-15,12.671900
2012-03-16,12.659100
2012-03-20,12.664500
2012-03-21,12.693500
2012-03-22,12.683300
2012-03-23,12.833000
2012-03-26,12.803500
2012-03-27,12.679500
2012-03-28,12.670600
2012-03-29,12.803900
2012-03-30,12.848900
2012-04-02,12.809300
2012-04-03,12.769100
2012-04-04,12.731700
2012-04-09,12.815500
2012-04-10,12.990200
2012-04-11,13.156800
2012-04-12,13.132400
2012-04-13,13.073600
2012-04-16,13.145800
2012-04-17,13.216800
2012-04-18,13.081600
2012-04-19,13.132200
2012-04-20,13.228800
2012-04-23,13.117100
2012-04-24,13.208700
2012-04-25,13.139200
2012-04-26,13.166700
2012-04-27,13.209300
2012-04-30,13.014100
2012-05-02,12.994200
2012-05-03,12.962900
2012-05-04,12.972500
2012-05-07,13.134400
2012-05-08,13.165900
2012-05-09,13.337400
2012-05-10,13.515000
2012-05-11,13.447000
2012-05-14,13.492900
2012-05-15,13.673900
2012-05-16,13.730200
2012-05-17,13.774700
2012-05-18,13.799400
2012-05-21,13.780900
2012-05-22,13.793500
2012-05-23,13.720300
2012-05-24,14.033500
2012-05-25,14.004000
2012-05-28,14.015600
2012-05-29,13.943900
2012-05-30,13.916900
2012-05-31,14.074900
2012-06-01,14.304700
2012-06-04,14.394900
2012-06-05,14.244300
2012-06-06,14.231900
2012-06-07,14.111600
2012-06-08,13.935500
2012-06-11,14.035100
2012-06-12,13.962500
2012-06-13,14.006000
2012-06-14,13.970000
2012-06-15,13.997400
2012-06-18,13.911500
2012-06-19,13.915400
2012-06-20,13.703300
2012-06-21,13.725700
2012-06-22,13.766800
2012-06-25,13.849000
2012-06-26,13.954200
2012-06-27,13.861600
2012-06-28,13.665200
2012-06-29,13.653000
2012-07-02,13.408400
2012-07-03,13.397000
2012-07-04,13.317400
2012-07-05,13.361700
2012-07-06,13.350800
2012-07-09,13.492500
2012-07-10,13.453300
2012-07-11,13.292400
2012-07-12,13.324100
2012-07-13,13.479500
2012-07-16,13.344900
2012-07-17,13.283200
2012-07-18,13.222600
2012-07-19,13.120100
2012-07-20,13.192100
2012-07-23,13.292800
2012-07-24,13.521800
2012-07-25,13.679600
2012-07-26,13.654100
2012-07-27,13.442500
2012-07-30,13.283700
2012-07-31,13.264400
2012-08-01,13.283300
2012-08-02,13.286700
2012-08-03,13.392700
2012-08-06,13.135700
2012-08-07,13.070800
2012-08-08,13.184900
2012-08-09,13.189100
2012-08-10,13.118800
2012-08-13,13.109400
2012-08-14,13.147400
2012-08-15,13.131100
2012-08-16,13.163900
2012-08-17,13.143000
2012-08-20,13.174500
2012-08-21,13.126100
2012-08-22,13.085400
2012-08-23,13.176200
2012-08-24,13.128400
2012-08-27,13.176000
2012-08-28,13.170300
2012-08-29,13.184700
2012-08-30,13.274600
2012-08-31,13.417200
2012-09-03,13.257100
2012-09-04,13.191000
2012-09-05,13.179300
2012-09-06,13.122100
2012-09-07,13.048300
2012-09-10,12.997600
2012-09-11,12.992100
2012-09-12,12.999200
2012-09-13,13.030500
2012-09-14,12.974900
2012-09-17,12.745800
2012-09-18,12.749200
2012-09-19,12.819200
2012-09-20,12.823500
2012-09-21,12.904200
2012-09-24,12.837600
2012-09-25,12.912300
2012-09-26,12.823300
2012-09-27,12.917000
2012-09-28,12.852100
2012-10-01,12.869500
2012-10-02,12.817800
2012-10-03,12.837500
2012-10-04,12.852800
2012-10-05,12.758900
2012-10-08,12.698700
2012-10-09,12.842600
2012-10-10,12.868000
2012-10-11,12.911900
2012-10-12,12.879200
2012-10-15,12.890100
2012-10-16,12.818800
2012-10-17,12.807700
2012-10-18,12.798100
2012-10-19,12.829900
2012-10-22,12.855100
2012-10-23,12.857100
2012-10-24,12.975900
2012-10-25,12.983900
2012-10-26,12.966900
2012-10-29,13.011200
2012-10-30,13.090000
2012-10-31,13.049800
2012-11-01,13.091100
2012-11-05,13.038700
2012-11-06,13.044900
2012-11-07,12.976900
2012-11-08,13.043200
2012-11-09,13.116800
2012-11-12,13.178900
2012-11-13,13.197500
2012-11-14,13.228400
2012-11-15,13.235300
2012-11-16,13.252200
2012-11-20,13.206300
2012-11-21,13.024500
2012-11-22,13.039500
2012-11-23,13.018800
2012-11-26,12.979900
2012-11-27,12.998400
2012-11-28,12.986100
2012-11-29,13.037200
2012-11-30,12.961700
2012-12-03,12.926800
2012-12-04,12.933500
2012-12-05,12.960000
2012-12-06,12.928400
2012-12-07,12.910200
2012-12-10,12.846900
2012-12-11,12.796400
2012-12-13,12.758400
2012-12-14,12.786900
2012-12-17,12.776800
2012-12-18,12.762400
2012-12-19,12.723600
2012-12-20,12.732700
2012-12-21,12.777700
2012-12-24,12.899100
2012-12-26,12.976400
2012-12-27,13.005800
2012-12-28,13.010100
2012-12-31,12.988000
2013-01-02,12.965800
2013-01-03,12.748800
2013-01-04,12.743000
2013-01-07,12.759700
2013-01-08,12.767900
2013-01-09,12.801500
2013-01-10,12.750300
2013-01-11,12.655500
2013-01-14,12.647800
2013-01-15,12.653300
2013-01-16,12.652600
2013-01-17,12.630500
2013-01-18,12.586800
2013-01-21,12.655500
2013-01-22,12.709800
2013-01-23,12.681700
2013-01-24,12.661600
2013-01-25,12.628600
2013-01-28,12.699300
2013-01-29,12.780200
2013-01-30,12.713400
2013-01-31,12.740800
2013-02-01,12.709400
2013-02-05,12.637700
2013-02-06,12.629400
2013-02-07,12.666400
2013-02-08,12.710500
2013-02-11,12.730700
2013-02-12,12.770600
2013-02-13,12.736400
2013-02-14,12.711600
2013-02-15,12.698200
2013-02-18,12.686600
2013-02-19,12.695900
2013-02-20,12.687300
2013-02-21,12.669400
2013-02-22,12.769900
2013-02-25,12.751700
2013-02-26,12.702800
2013-02-27,12.868000
2013-02-28,12.832200
2013-03-01,12.779500
2013-03-04,12.801200
2013-03-05,12.781400
2013-03-06,12.735500
2013-03-07,12.734500
2013-03-08,12.783900
2013-03-11,12.668400
2013-03-12,12.530800
2013-03-13,12.464100
2013-03-14,12.396700
2013-03-15,12.454500
2013-03-19,12.439000
2013-03-20,12.433900
2013-03-21,12.390900
2013-03-22,12.384100
2013-03-25,12.372400
2013-03-26,12.357900
2013-03-27,12.354600
2013-04-01,12.361200
2013-04-02,12.343800
2013-04-03,12.272800
2013-04-04,12.326600
2013-04-05,12.319700
2013-04-08,12.238300
2013-04-09,12.158800
2013-04-10,12.130400
2013-04-11,12.114000
2013-04-12,12.069100
2013-04-15,12.082400
2013-04-16,12.172900
2013-04-17,12.166800
2013-04-18,12.237000
2013-04-19,12.247900
2013-04-22,12.225400
2013-04-23,12.322700
2013-04-24,12.249200
2013-04-25,12.276800
2013-04-26,12.123100
2013-04-29,12.155000
2013-04-30,12.132600
2013-05-02,12.145600
2013-05-03,12.175600
2013-05-06,12.085100
2013-05-07,12.107400
2013-05-08,12.073300
2013-05-09,12.039300
2013-05-10,11.980700
2013-05-13,12.109400
2013-05-14,12.144800
2013-05-15,12.148500
2013-05-16,12.231300
2013-05-17,12.237800
2013-05-20,12.317700
2013-05-21,12.325800
2013-05-22,12.341400
2013-05-23,12.311300
2013-05-24,12.476400
2013-05-27,12.521900
2013-05-28,12.483100
2013-05-29,12.527500
2013-05-30,12.632800
2013-05-31,12.778100
2013-06-03,12.803500
2013-06-04,12.788200
2013-06-05,12.731700
2013-06-06,12.816700
2013-06-07,12.907900
2013-06-10,12.717300
2013-06-11,12.857200
2013-06-12,12.884600
2013-06-13,12.844200
2013-06-14,12.781200
2013-06-17,12.691600
2013-06-18,12.737000
2013-06-19,12.880000
2013-06-20,12.869500
2013-06-21,13.401500
2013-06-24,13.404100
2013-06-25,13.396600
2013-06-26,13.242400
2013-06-27,13.188400
2013-06-28,13.023500
2013-07-01,13.027900
2013-07-02,12.913100
2013-07-03,12.985000
2013-07-04,13.037700
2013-07-05,12.890200
2013-07-08,13.056700
2013-07-09,12.926700
2013-07-10,12.865400
2013-07-11,12.949400
2013-07-12,12.859900
2013-07-15,12.823400
2013-07-16,12.738700
2013-07-17,12.629900
2013-07-18,12.545500
2013-07-19,12.497600
2013-07-22,12.549900
2013-07-23,12.505400
2013-07-24,12.509300
2013-07-25,12.633000
2013-07-26,12.646800
2013-07-29,12.709100
2013-07-30,12.732100
2013-07-31,12.763500
2013-08-01,12.846400
2013-08-02,12.806800
2013-08-05,12.690400
2013-08-06,12.675900
2013-08-07,12.644500
2013-08-08,12.698900
2013-08-09,12.646000
2013-08-12,12.588900
2013-08-13,12.566600
2013-08-14,12.754500
2013-08-15,12.725500
2013-08-16,12.862500
2013-08-19,12.872200
2013-08-20,13.012400
2013-08-21,13.006400
2013-08-22,13.142400
2013-08-23,13.148600
2013-08-26,12.997900
2013-08-27,13.109000
2013-08-28,13.336600
2013-08-29,13.253900
2013-08-30,13.310400
2013-09-02,13.341500
2013-09-03,13.307000
2013-09-04,13.439400
2013-09-05,13.306500
2013-09-06,13.407900
2013-09-09,13.241300
2013-09-10,13.147100
2013-09-11,13.111900
2013-09-12,13.093800
2013-09-13,13.085400
2013-09-17,13.054000
2013-09-18,12.924100
2013-09-19,12.968700
2013-09-20,12.717900
2013-09-23,12.768500
2013-09-24,12.784600
2013-09-25,12.875400
2013-09-26,12.953000
2013-09-27,13.011900
2013-09-30,13.145000
2013-10-01,13.174700
2013-10-02,13.129400
2013-10-03,13.159300
2013-10-04,13.266300
2013-10-07,13.097600
2013-10-08,13.095900
2013-10-09,13.141700
2013-10-10,13.212600
2013-10-11,13.091300
2013-10-14,13.051400
2013-10-15,13.049200
2013-10-16,12.972500
2013-10-17,12.881600
2013-10-18,12.771700
2013-10-21,12.798800
2013-10-22,12.931400
2013-10-23,12.871300
2013-10-24,12.943300
2013-10-25,12.991600
2013-10-28,12.869300
2013-10-29,12.894800
2013-10-30,12.890300
2013-10-31,12.864000
2013-11-01,13.006700
2013-11-04,13.078900
2013-11-05,12.986900
2013-11-06,13.134100
2013-11-07,13.138800
2013-11-08,13.191200
2013-11-11,13.241200
2013-11-12,13.231400
2013-11-13,13.187900
2013-11-14,13.103000
2013-11-15,13.017300
2013-11-19,12.952400
2013-11-20,12.886900
2013-11-21,12.969700
2013-11-22,13.061700
2013-11-25,13.022300
2013-11-26,13.026700
2013-11-27,13.074500
2013-11-28,13.092500
2013-11-29,13.083600
2013-12-02,13.110100
2013-12-03,13.204100
2013-12-04,13.237200
2013-12-05,13.082600
2013-12-06,13.005700
2013-12-09,12.929900
2013-12-10,12.861200
2013-12-11,12.857400
2013-12-13,12.934200
2013-12-16,12.951500
2013-12-17,12.943900
2013-12-18,12.957500
2013-12-19,12.993700
2013-12-20,12.973000
2013-12-23,12.957400
2013-12-24,12.961000
2013-12-26,13.020000
2013-12-27,13.054700
2013-12-30,13.076500
2013-12-31,13.065200
2014-01-02,13.084300
2014-01-03,13.101100
2014-01-06,13.091100
2014-01-07,13.090500
2014-01-08,13.033700
2014-01-09,13.084600
2014-01-10,13.140300
2014-01-13,13.006500
2014-01-14,12.988900
2014-01-15,13.095600
2014-01-16,13.168900
2014-01-17,13.290700
2014-01-20,13.273700
2014-01-21,13.242000
2014-01-22,13.298400
2014-01-23,13.319400
2014-01-24,13.372200
2014-01-27,13.493000
2014-01-28,13.440800
2014-01-29,13.310400
2014-01-30,13.367100
2014-01-31,13.320700
2014-02-04,13.376900
2014-02-05,13.392800
2014-02-06,13.370500
2014-02-07,13.221100
2014-02-10,13.328500
2014-02-11,13.313400
2014-02-12,13.291600
2014-02-13,13.305600
2014-02-14,13.332000
