Date		Value
12-10-1994	3.419900
13-10-1994	3.417000
14-10-1994	3.413600
17-10-1994	3.417900
18-10-1994	3.421500
19-10-1994	3.421600
20-10-1994	3.410600
21-10-1994	3.417300
24-10-1994	3.417500
25-10-1994	3.419900
26-10-1994	3.428600
27-10-1994	3.425600
28-10-1994	3.430000
31-10-1994	3.436000
03-11-1994	3.438100
04-11-1994	3.435000
07-11-1994	3.429600
08-11-1994	3.427300
09-11-1994	3.424100
10-11-1994	3.428500
11-11-1994	3.442400
14-11-1994	3.443500
15-11-1994	3.451300
16-11-1994	3.452600
17-11-1994	3.453000
18-11-1994	3.453400
21-11-1994	3.453800
22-11-1994	3.445500
23-11-1994	3.447300
24-11-1994	3.443900
25-11-1994	3.448000
28-11-1994	3.448100
29-11-1994	3.449800
30-11-1994	3.441000
02-12-1994	3.438600
05-12-1994	3.437900
06-12-1994	3.441800
07-12-1994	3.446900
08-12-1994	3.451900
09-12-1994	3.451100
13-12-1994	3.453400
14-12-1994	3.458500
15-12-1994	3.454300
16-12-1994	3.460600
19-12-1994	3.463500
20-12-1994	3.466200
21-12-1994	3.941300
22-12-1994	3.997000
23-12-1994	4.887500
26-12-1994	4.737500
27-12-1994	5.100000
28-12-1994	5.762500
29-12-1994	5.325000
30-12-1994	4.940000
02-01-1995	4.995000
03-01-1995	5.270000
04-01-1995	5.500000
05-01-1995	5.530000
06-01-1995	5.390000
09-01-1995	5.595000
10-01-1995	5.395000
11-01-1995	5.780000
12-01-1995	5.757500
13-01-1995	5.687500
16-01-1995	5.395000
17-01-1995	5.490000
18-01-1995	5.307500
19-01-1995	5.282500
20-01-1995	5.607500
23-01-1995	5.705000
24-01-1995	5.772500
25-01-1995	5.807500
26-01-1995	5.700000
27-01-1995	5.690000
30-01-1995	5.695000
31-01-1995	6.500000
01-02-1995	5.900000
02-02-1995	5.512500
03-02-1995	5.455000
06-02-1995	5.377500
07-02-1995	5.365000
08-02-1995	5.362500
09-02-1995	5.362500
10-02-1995	5.590000
13-02-1995	5.637500
14-02-1995	5.615000
15-02-1995	5.767500
16-02-1995	5.992500
17-02-1995	6.100000
20-02-1995	5.715000
21-02-1995	5.522500
22-02-1995	5.470000
23-02-1995	5.950000
24-02-1995	5.675000
27-02-1995	5.837500
28-02-1995	6.077500
01-03-1995	6.005000
02-03-1995	5.977500
03-03-1995	5.962500
06-03-1995	6.072500
07-03-1995	6.635000
08-03-1995	6.875000
09-03-1995	6.822500
10-03-1995	7.587500
13-03-1995	6.467500
14-03-1995	6.470000
15-03-1995	6.570000
16-03-1995	6.972500
17-03-1995	7.207500
20-03-1995	7.082500
22-03-1995	7.087500
23-03-1995	7.280000
24-03-1995	7.042500
27-03-1995	6.875000
28-03-1995	6.727500
29-03-1995	6.827500
30-03-1995	6.817500
31-03-1995	6.780000
03-04-1995	6.847500
04-04-1995	6.802500
05-04-1995	6.588300
06-04-1995	6.485000
07-04-1995	6.380800
10-04-1995	6.293300
11-04-1995	6.291700
12-04-1995	6.303300
17-04-1995	6.286700
18-04-1995	6.273300
19-04-1995	6.245000
20-04-1995	6.139200
21-04-1995	6.048300
24-04-1995	6.019200
25-04-1995	5.935000
26-04-1995	5.888300
27-04-1995	5.785000
28-04-1995	5.898300
02-05-1995	6.051700
03-05-1995	5.956700
04-05-1995	5.869200
08-05-1995	5.875800
09-05-1995	5.841700
10-05-1995	5.888300
11-05-1995	5.957500
12-05-1995	5.908300
15-05-1995	5.940800
16-05-1995	5.974200
17-05-1995	5.949200
18-05-1995	5.927500
19-05-1995	5.920000
22-05-1995	5.917500
23-05-1995	5.919200
24-05-1995	5.995000
25-05-1995	6.035000
26-05-1995	6.055000
29-05-1995	6.158300
30-05-1995	6.177500
31-05-1995	6.260000
01-06-1995	6.180800
02-06-1995	6.216700
05-06-1995	6.201700
06-06-1995	6.140800
07-06-1995	6.110800
08-06-1995	6.161700
09-06-1995	6.231700
12-06-1995	6.282500
13-06-1995	6.279200
14-06-1995	6.180800
15-06-1995	6.227500
16-06-1995	6.186700
19-06-1995	6.180800
20-06-1995	6.200800
21-06-1995	6.251700
22-06-1995	6.286700
23-06-1995	6.242500
26-06-1995	6.250000
27-06-1995	6.255000
28-06-1995	6.271700
29-06-1995	6.309200
30-06-1995	6.262100
03-07-1995	6.260800
04-07-1995	6.242500
05-07-1995	6.268300
06-07-1995	6.263300
07-07-1995	6.237100
10-07-1995	6.165000
11-07-1995	6.107500
12-07-1995	6.120900
13-07-1995	6.097100
14-07-1995	6.028300
17-07-1995	6.045000
18-07-1995	5.989600
19-07-1995	6.041300
20-07-1995	6.079300
21-07-1995	6.158300
24-07-1995	6.098300
25-07-1995	6.105400
26-07-1995	6.150000
27-07-1995	6.120000
28-07-1995	6.088200
31-07-1995	6.105200
01-08-1995	6.114200
02-08-1995	6.129600
03-08-1995	6.114300
04-08-1995	6.125800
07-08-1995	6.152900
08-08-1995	6.129000
09-08-1995	6.146100
10-08-1995	6.138500
11-08-1995	6.145300
14-08-1995	6.140000
15-08-1995	6.142600
16-08-1995	6.154500
17-08-1995	6.167300
18-08-1995	6.185000
21-08-1995	6.265100
22-08-1995	6.227800
23-08-1995	6.215000
24-08-1995	6.305000
25-08-1995	6.316700
28-08-1995	6.334200
29-08-1995	6.324600
30-08-1995	6.311400
31-08-1995	6.280000
04-09-1995	6.276300
05-09-1995	6.245300
06-09-1995	6.233700
07-09-1995	6.264300
08-09-1995	6.256800
11-09-1995	6.275400
12-09-1995	6.288600
13-09-1995	6.285000
14-09-1995	6.274300
15-09-1995	6.277600
18-09-1995	6.275000
19-09-1995	6.287500
20-09-1995	6.305500
21-09-1995	6.329700
22-09-1995	6.312800
25-09-1995	6.368500
26-09-1995	6.391800
27-09-1995	6.387800
28-09-1995	6.419500
29-09-1995	6.404200
02-10-1995	6.384800
03-10-1995	6.434200
04-10-1995	6.588300
05-10-1995	6.542500
06-10-1995	6.542500
09-10-1995	6.540400
10-10-1995	6.574100
11-10-1995	6.813300
12-10-1995	6.746700
13-10-1995	6.704200
16-10-1995	6.748000
17-10-1995	6.750000
18-10-1995	6.760800
19-10-1995	6.706200
20-10-1995	6.690800
23-10-1995	6.669500
24-10-1995	6.703400
25-10-1995	6.760800
26-10-1995	6.800800
27-10-1995	7.166700
30-10-1995	7.171700
31-10-1995	6.934200
01-11-1995	7.147100
03-11-1995	7.403300
06-11-1995	7.685000
07-11-1995	7.348300
08-11-1995	7.516700
09-11-1995	7.820000
10-11-1995	8.138300
13-11-1995	7.665000
14-11-1995	7.872500
15-11-1995	8.095000
16-11-1995	7.900000
17-11-1995	7.800000
21-11-1995	7.750800
22-11-1995	7.706700
23-11-1995	7.724200
24-11-1995	7.635000
27-11-1995	7.696700
28-11-1995	7.678300
29-11-1995	7.651700
30-11-1995	7.477500
01-12-1995	7.546700
04-12-1995	7.576700
05-12-1995	7.616700
06-12-1995	7.670800
07-12-1995	7.671300
08-12-1995	7.708300
11-12-1995	7.790000
13-12-1995	7.750400
14-12-1995	7.795000
15-12-1995	7.819200
18-12-1995	7.769600
19-12-1995	7.758800
20-12-1995	7.680900
21-12-1995	7.550000
22-12-1995	7.585800
26-12-1995	7.570800
27-12-1995	7.553300
28-12-1995	7.642500
29-12-1995	7.684200
02-01-1996	7.739600
03-01-1996	7.695800
04-01-1996	7.559600
05-01-1996	7.570000
08-01-1996	7.567500
09-01-1996	7.538800
10-01-1996	7.477900
11-01-1996	7.518800
12-01-1996	7.521300
15-01-1996	7.467900
16-01-1996	7.524600
17-01-1996	7.525400
18-01-1996	7.510000
19-01-1996	7.466700
22-01-1996	7.429600
23-01-1996	7.312300
24-01-1996	7.360800
25-01-1996	7.421500
26-01-1996	7.386700
29-01-1996	7.434900
30-01-1996	7.390800
31-01-1996	7.369900
01-02-1996	7.421200
02-02-1996	7.417000
06-02-1996	7.424100
07-02-1996	7.482100
08-02-1996	7.480000
09-02-1996	7.486300
12-02-1996	7.492900
13-02-1996	7.527900
14-02-1996	7.568800
15-02-1996	7.529800
16-02-1996	7.500800
19-02-1996	7.544600
20-02-1996	7.545800
21-02-1996	7.578500
22-02-1996	7.538100
23-02-1996	7.547700
26-02-1996	7.533100
27-02-1996	7.557100
28-02-1996	7.539000
29-02-1996	7.557300
01-03-1996	7.629600
04-03-1996	7.589100
05-03-1996	7.574700
06-03-1996	7.586300
07-03-1996	7.595200
08-03-1996	7.571300
11-03-1996	7.589300
12-03-1996	7.623700
13-03-1996	7.604500
14-03-1996	7.589300
15-03-1996	7.561600
18-03-1996	7.576200
19-03-1996	7.556100
20-03-1996	7.524200
22-03-1996	7.543200
25-03-1996	7.560000
26-03-1996	7.548400
27-03-1996	7.543700
28-03-1996	7.547900
29-03-1996	7.552600
01-04-1996	7.537500
02-04-1996	7.512700
03-04-1996	7.511000
08-04-1996	7.518100
09-04-1996	7.572500
10-04-1996	7.536600
11-04-1996	7.495000
12-04-1996	7.499000
15-04-1996	7.499500
16-04-1996	7.473600
17-04-1996	7.431500
18-04-1996	7.427600
19-04-1996	7.441000
22-04-1996	7.405300
23-04-1996	7.377600
24-04-1996	7.417500
25-04-1996	7.433000
26-04-1996	7.379400
29-04-1996	7.404200
30-04-1996	7.452600
02-05-1996	7.446200
03-05-1996	7.469200
06-05-1996	7.474900
07-05-1996	7.528300
08-05-1996	7.512000
09-05-1996	7.482800
10-05-1996	7.476200
13-05-1996	7.446900
14-05-1996	7.443400
15-05-1996	7.407500
16-05-1996	7.446700
17-05-1996	7.417900
20-05-1996	7.401900
21-05-1996	7.412400
22-05-1996	7.394000
23-05-1996	7.386100
24-05-1996	7.382300
27-05-1996	7.398800
28-05-1996	7.384000
29-05-1996	7.385000
30-05-1996	7.409500
31-05-1996	7.436700
03-06-1996	7.420800
04-06-1996	7.474700
05-06-1996	7.431300
06-06-1996	7.465100
07-06-1996	7.501700
10-06-1996	7.527800
11-06-1996	7.514900
12-06-1996	7.630800
13-06-1996	7.574300
14-06-1996	7.634300
17-06-1996	7.593500
18-06-1996	7.584300
19-06-1996	7.555200
20-06-1996	7.526800
21-06-1996	7.550600
24-06-1996	7.574300
25-06-1996	7.635200
26-06-1996	7.607700
27-06-1996	7.610800
28-06-1996	7.632300
01-07-1996	7.581400
02-07-1996	7.621500
03-07-1996	7.584200
04-07-1996	7.592500
05-07-1996	7.609300
08-07-1996	7.631800
09-07-1996	7.668800
10-07-1996	7.638300
11-07-1996	7.618300
12-07-1996	7.642900
15-07-1996	7.639000
